spell_id,page_source,page_source_is_valid,spell_name,icon_id,cast_time,cast_value_is_channeled,cast_value_is_instant,npc_id,npc_name,zone_id,zone_page_source,zone_page_source_is_valid,zone_name,zone_name_was_found
350916,,True,Security Slam,3922561,1.5 seconds,False,False,179269,Oasis Security,13577,,True,Zone Name Not Found,False
451763,,True,Radiant Flame,135872,Instant,False,True,217658,Sir Braunpyke,14954,,True,Zone Name Not Found,False
355915,,True,Glyph of Restraint,4037120,Instant,False,True,177816,Interrogation Specialist,13577,,True,Zone Name Not Found,False
468604,,True,Dam Rubble,1385913,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
326847,,True,Disperse Sin,3528310,3 seconds,False,False,167876,Inquisitor Sigar,12831,,True,Zone Name Not Found,False
427621,,True,Impale,135128,Instant,False,True,206696,Arathi Knight,14954,,True,Zone Name Not Found,False
194509,,True,Power Word: Radiance,1386546,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432967,,True,Alarm Shrill,132161,10 seconds,False,False,228015,Hulking Bloodguard,-1,,False,Zone Name Not Found,False
355502,,True,Shocklight Barrier,4037122,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1213790,,True,Zeppelin Barrage,252185,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
461994,,True,Deflagration,459026,Instant,False,True,234528,Ticking Time Bomb,-1,,False,Zone Name Not Found,False
465754,,True,Flamethrower,4548850,3 seconds,False,False,230740,Shreddinator 3000,15452,,True,Zone Name Not Found,False
438949,,True,Voracious Bite,136231,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346828,,True,Sanitizing Field,135949,Instant,False,True,175663,Hylbrande,13577,,True,Zone Name Not Found,False
471652,,True,Broadcast Orders,892830,Channeled,True,False,226398,Big M.O.M.M.A.,15452,,True,Zone Name Not Found,False
1217664,,True,Thrash,132154,1 second,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
473126,,True,Mudslide,1385913,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1241023,,True,Final Warning,4037119,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1217751,,True,B.B.B.F.G.,451169,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1217327,,True,Invading Shriek,252188,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
263165,,True,Void Torrent,1386551,Channeled,True,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
319733,,True,Stone Call,463493,1.5 seconds,False,False,164185,Echelon,12831,,True,Zone Name Not Found,False
49020,,True,Obliterate,135771,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347775,,True,Spam Filter,132886,2 seconds,False,False,176395,Overloaded Mailemental,13577,,True,Zone Name Not Found,False
116847,,True,Rushing Jade Wind,606549,Instant,False,True,69791,"Fire Spirit"",""Bangari"",""Bloodtrance"",""Chüp"",""Dragore"",""Fungpu"",""Hikaru"",""Klatch"",""Murakk"",""Møønny"",""Pakalaru"",""Pomfrei"",""Ripto"",""Riverpanda"",""Tazarra"",""Uunknown"",""Velly"",""Wimplei"",""Öbara",-1,,False,Zone Name Not Found,False
347635,,True,Energy Star,134427,Instant,False,True,175806,So'azmi,13577,,True,Zone Name Not Found,False
1215071,,True,Electrified Water,136111,Instant,False,True,235848,Electrified Water,-1,,False,Zone Name Not Found,False
433662,,True,Grasping Blood,3459799,Channeled,True,False,216856,Black Blood,15093,,True,Zone Name Not Found,False
453856,,True,Webbed Victim,5764927,Channeled,True,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346766,,True,Sanitizing Cycle,135949,2 seconds,False,False,175663,Hylbrande,13577,,True,Zone Name Not Found,False
357284,,True,Reinvigorate,132125,3.5 seconds,False,False,180432,Devoted Accomplice,13577,,True,Zone Name Not Found,False
425018,,True,Overwhelming Power,5764904,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355487,,True,Lethal Force,4037124,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
451606,,True,Holy Flame,5764906,Instant,False,True,207940,Prioress Murrpray,14954,,True,Zone Name Not Found,False
462776,,True,Surveying Beam,236216,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
425556,,True,Sanctified Ground,5764905,Instant,False,True,207940,Prioress Murrpray,14954,,True,Zone Name Not Found,False
1220891,,True,Engorge,3155460,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1226111,,True,Volatile Ejection,342917,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432454,,True,Stygian Seed,237566,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
434668,,True,Sparking Arathi Bomb,2065634,Instant,False,True,217124,Arathi Bomb,-1,,False,Zone Name Not Found,False
1241693,,True,Locust Swarm,136128,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
453160,,True,Impale,1418495,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323749,,True,Vessle of Atonement,511651,Instant,False,True,166034,Empty Anima Vessel,-1,,False,Zone Name Not Found,False
427359,,True,Defend,132110,Instant,False,True,89,Infernal,11462,,True,Zone Name Not Found,False
357798,,True,Hyperlight Containment Cell,646379,Instant,False,True,180510,Toxic Saurid,13577,,True,Zone Name Not Found,False
346286,,True,Hazardous Liquids,2057570,2 seconds,False,False,175646,P.O.S.T. Master,13577,,True,Zone Name Not Found,False
351047,,True,Proxy Strike,3922561,1.5 seconds,False,False,177808,Armored Overseer,13577,,True,Zone Name Not Found,False
350804,,True,Collapsing Energy,4037121,Instant,False,True,177269,So'leah,13577,,True,Zone Name Not Found,False
1224793,,True,Whispers of Fate,1387356,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
356133,,True,Super Saison,516667,2.5 seconds,False,False,180015,Burly Deckhand,13577,,True,Zone Name Not Found,False
461793,,True,R.P.G.G.,133032,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
352347,,True,Valorous Bolt,461859,2 seconds,False,False,176551,Vault Purifier,13577,,True,Zone Name Not Found,False
422284,,True,Hearthstone of the Flame,2491064,10 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
448385,,True,Bound by Fate,442272,Instant,False,True,207946,Captain Dailcry,14954,,True,Zone Name Not Found,False
1236910,,True,Eternal Weave,1120185,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438832,,True,Poisonous Cloud,132108,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
357226,,True,Drifting Star,4037119,3.5 seconds,False,False,180429,Adorned Starseer,13577,,True,Zone Name Not Found,False
434796,,True,Resonant Barrage,136128,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427894,,True,Fan the Forge,524794,2 seconds,False,False,212831,Forge Master Damian,14954,,True,Zone Name Not Found,False
434802,,True,Horrifying Shrill,252188,3 seconds,False,False,217531,Ixin,-1,,False,Zone Name Not Found,False
1223008,,True,Burrowing Eruption,136025,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
8690,,True,Hearthstone,134414,10 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
423588,,True,Barrier of Light,1723996,Instant,False,True,207940,Prioress Murrpray,14954,,True,Zone Name Not Found,False
357201,,True,Lightshard Retreat,136075,Instant,False,True,180336,Cartel Wiseguy,13577,,True,Zone Name Not Found,False
439506,,True,Burrow Charge,5260435,4 seconds,False,False,215405,Anub'zekt,15093,,True,Zone Name Not Found,False
1222341,,True,Gloom Bite,132291,2.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
461870,,True,Xal'atath's Bargain,4913234,7 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323414,,True,Ritual of Woe,237536,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
107428,,True,Rising Sun Kick,642415,Instant,False,True,69791,"Fire Spirit"",""Bangari"",""Bloodtrance"",""Chüp"",""Dragore"",""Fungpu"",""Hikaru"",""Klatch"",""Murakk"",""Møønny"",""Pakalaru"",""Pomfrei"",""Ripto"",""Riverpanda"",""Tazarra"",""Uunknown"",""Velly"",""Wimplei"",""Öbara",-1,,False,Zone Name Not Found,False
427900,,True,Molten Pool,524794,Instant,False,True,212831,Forge Master Damian,14954,,True,Zone Name Not Found,False
339235,,True,Light of Atonement,876915,Instant,False,True,165408,Halkias,12831,,True,Zone Name Not Found,False
357214,,True,Wing Buffet,4622488,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
422969,,True,Vindictive Wrath,236262,2.5 seconds,False,False,207939,Baron Braunpyke,14954,,True,Zone Name Not Found,False
